media,condition,species,g,strainID,strain,time_h,OD,medium_batch,media1,slope,intercept,growth_inferred
WCA,With mucin,C. secundus,E8P3,DSM28864/177,"C. secundus
(DSM28864/177)",20.90909090909091,0.22635454036969987,WCA,NA,NA,NA,FALSE
WCA,With mucin,C. secundus,E8P3,DSM28864/177,"C. secundus
(DSM28864/177)",21.21212121212121,0.22763307743137418,WCA,NA,NA,NA,FALSE
WCA,With mucin,C. secundus,E8P3,DSM28864/177,"C. secundus
(DSM28864/177)",21.515151515151516,0.22854053678041455,WCA,NA,NA,NA,FALSE
WCA,With mucin,C. secundus,E8P3,DSM28864/177,"C. secundus
(DSM28864/177)",21.81818181818182,0.22945161260438116,WCA,NA,NA,NA,FALSE
WCA,With mucin,C. secundus,E8P3,DSM28864/177,"C. secundus
(DSM28864/177)",22.12121212121212,0.2298785557524669,WCA,NA,NA,NA,FALSE
WCA,With mucin,C. secundus,E8P3,DSM28864/177,"C. secundus
(DSM28864/177)",22.424242424242426,0.2295752255202839,WCA,NA,NA,NA,FALSE
WCA,With mucin,C. secundus,E8P3,DSM28864/177,"C. secundus
(DSM28864/177)",22.727272727272727,0.22927229541772745,WCA,NA,NA,NA,FALSE
WCA,With mucin,C. secundus,E8P3,DSM28864/177,"C. secundus
(DSM28864/177)",23.03030303030303,0.22869036576193943,WCA,NA,NA,NA,FALSE
WCA,With mucin,C. secundus,E8P3,DSM28864/177,"C. secundus
(DSM28864/177)",23.333333333333336,0.225616949604178,WCA,NA,NA,NA,FALSE
WCA,With mucin,C. secundus,E8P3,DSM28864/177,"C. secundus
(DSM28864/177)",23.636363636363637,0.2225848250698468,WCA,NA,NA,NA,FALSE
WCA,With mucin,C. secundus,E8P3,DSM28864/177,"C. secundus
(DSM28864/177)",23.93939393939394,0.2195934374022587,WCA,NA,NA,NA,FALSE
WCA,With mucin,C. secundus,E8P3,DSM28864/177,"C. secundus
(DSM28864/177)",24.242424242424242,0.2099475852635759,WCA,NA,NA,NA,FALSE
WCA,With mucin,C. secundus,E8P3,DSM28864/177,"C. secundus
(DSM28864/177)",24.545454545454547,0.19915626880255458,WCA,NA,NA,NA,FALSE
WCA,With mucin,C. secundus,E8P3,DSM28864/177,"C. secundus
(DSM28864/177)",24.848484848484848,0.188919441675442,WCA,NA,NA,NA,FALSE
WCA,With mucin,C. secundus,E8P3,DSM28864/177,"C. secundus
(DSM28864/177)",25.151515151515152,0.185043885154379,WCA,NA,NA,NA,FALSE
WCA,With mucin,C. secundus,E8P3,DSM28864/177,"C. secundus
(DSM28864/177)",25.454545454545457,0.18714944906588057,WCA,NA,NA,NA,FALSE
WCA,With mucin,C. secundus,E8P3,DSM28864/177,"C. secundus
(DSM28864/177)",25.757575757575758,0.1892789625551338,WCA,NA,NA,NA,FALSE
WCA,With mucin,C. secundus,E8P3,DSM28864/177,"C. secundus
(DSM28864/177)",26.060606060606062,0.1917637552844598,WCA,NA,NA,NA,FALSE
WCA,With mucin,C. secundus,E8P3,DSM28864/177,"C. secundus
(DSM28864/177)",26.363636363636363,0.19562857036159384,WCA,NA,NA,NA,FALSE
WCA,With mucin,C. secundus,E8P3,DSM28864/177,"C. secundus
(DSM28864/177)",26.666666666666668,0.19957124866753395,WCA,NA,NA,NA,FALSE
WCA,With mucin,C. secundus,E8P3,DSM28864/177,"C. secundus
(DSM28864/177)",26.96969696969697,0.20359335888856367,WCA,NA,NA,NA,FALSE
WCA,With mucin,C. secundus,E8P3,DSM28864/177,"C. secundus
(DSM28864/177)",27.272727272727273,0.19594939170440284,WCA,NA,NA,NA,FALSE
WCA,With mucin,C. secundus,E8P3,DSM28864/177,"C. secundus
(DSM28864/177)",27.575757575757578,0.18737621416113118,WCA,NA,NA,NA,FALSE
WCA,With mucin,C. secundus,E8P3,DSM28864/177,"C. secundus
(DSM28864/177)",27.87878787878788,0.17917799632235296,WCA,NA,NA,NA,FALSE
WCA,With mucin,C. secundus,E8P3,DSM28864/177,"C. secundus
(DSM28864/177)",28.181818181818183,0.17526587354774967,WCA,NA,NA,NA,FALSE
WCA,With mucin,C. secundus,E8P3,DSM28864/177,"C. secundus
(DSM28864/177)",28.484848484848484,0.17404912526931582,WCA,NA,NA,NA,FALSE
WCA,With mucin,C. secundus,E8P3,DSM28864/177,"C. secundus
(DSM28864/177)",28.78787878787879,0.1728408206501464,WCA,NA,NA,NA,FALSE
WCA,With mucin,C. secundus,E8P3,DSM28864/177,"C. secundus
(DSM28864/177)",29.090909090909093,0.172,WCA,NA,NA,NA,FALSE
WCA,With mucin,C. secundus,E8P3,DSM28864/177,"C. secundus
(DSM28864/177)",29.393939393939394,0.172,WCA,NA,NA,NA,FALSE
WCA,With mucin,C. secundus,E8P3,DSM28864/177,"C. secundus
(DSM28864/177)",29.6969696969697,0.172,WCA,NA,NA,NA,FALSE
WCA,With mucin,C. secundus,E8P3,DSM28864/177,"C. secundus
(DSM28864/177)",30,0.172,WCA,NA,NA,NA,FALSE
WCA,With mucin,C. secundus,E7P4,DSM28864/177,"C. secundus
(DSM28864/177)",0,7.000000000000005e-5,WCA,NA,NA,NA,TRUE
WCA,With mucin,C. secundus,E7P4,DSM28864/177,"C. secundus
(DSM28864/177)",0.30303030303030304,1.3676288592426677e-4,WCA,NA,NA,NA,TRUE
WCA,With mucin,C. secundus,E7P4,DSM28864/177,"C. secundus
(DSM28864/177)",0.6060606060606061,2.3536350711236666e-4,WCA,NA,NA,NA,TRUE
WCA,With mucin,C. secundus,E7P4,DSM28864/177,"C. secundus
(DSM28864/177)",0.9090909090909092,3.8098457133220194e-4,WCA,NA,NA,NA,TRUE
WCA,With mucin,C. secundus,E7P4,DSM28864/177,"C. secundus
(DSM28864/177)",1.2121212121212122,5.960490819711741e-4,WCA,NA,NA,NA,TRUE
WCA,With mucin,C. secundus,E7P4,DSM28864/177,"C. secundus
(DSM28864/177)",1.5151515151515151,9.136730739683458e-4,WCA,NA,NA,NA,TRUE
WCA,With mucin,C. secundus,E7P4,DSM28864/177,"C. secundus
(DSM28864/177)",1.8181818181818183,0.0013827648827120702,WCA,NA,NA,NA,TRUE
WCA,With mucin,C. secundus,E7P4,DSM28864/177,"C. secundus
(DSM28864/177)",2.121212121212121,0.0020755561408498315,WCA,NA,NA,NA,TRUE
WCA,With mucin,C. secundus,E7P4,DSM28864/177,"C. secundus
(DSM28864/177)",2.4242424242424243,0.00309872413996174,WCA,NA,NA,NA,TRUE
WCA,With mucin,C. secundus,E7P4,DSM28864/177,"C. secundus
(DSM28864/177)",2.7272727272727275,0.004609818199116995,WCA,NA,NA,NA,TRUE
WCA,With mucin,C. secundus,E7P4,DSM28864/177,"C. secundus
(DSM28864/177)",3.0303030303030303,0.006841519403216674,WCA,NA,NA,NA,TRUE
WCA,With mucin,C. secundus,E7P4,DSM28864/177,"C. secundus
(DSM28864/177)",3.3333333333333335,0.010137469270933171,WCA,NA,NA,NA,FALSE
WCA,With mucin,C. secundus,E7P4,DSM28864/177,"C. secundus
(DSM28864/177)",3.6363636363636367,0.015005184317438672,WCA,NA,NA,NA,FALSE
WCA,With mucin,C. secundus,E7P4,DSM28864/177,"C. secundus
(DSM28864/177)",3.9393939393939394,0.02219420439509902,WCA,NA,NA,NA,FALSE
WCA,With mucin,C. secundus,E7P4,DSM28864/177,"C. secundus
(DSM28864/177)",4.242424242424242,0.025926835091400875,WCA,NA,NA,NA,FALSE
WCA,With mucin,C. secundus,E7P4,DSM28864/177,"C. secundus
(DSM28864/177)",4.545454545454546,0.028553712789544525,WCA,NA,NA,NA,FALSE
WCA,With mucin,C. secundus,E7P4,DSM28864/177,"C. secundus
(DSM28864/177)",4.848484848484849,0.03144602612309314,WCA,NA,NA,NA,FALSE
WCA,With mucin,C. secundus,E7P4,DSM28864/177,"C. secundus
(DSM28864/177)",5.151515151515151,0.03447056808340428,WCA,NA,NA,NA,FALSE
WCA,With mucin,C. secundus,E7P4,DSM28864/177,"C. secundus
(DSM28864/177)",5.454545454545455,0.03761079337596793,WCA,NA,NA,NA,FALSE
WCA,With mucin,C. secundus,E7P4,DSM28864/177,"C. secundus
(DSM28864/177)",5.757575757575758,0.04103650948223921,WCA,NA,NA,NA,FALSE
WCA,With mucin,C. secundus,E7P4,DSM28864/177,"C. secundus
(DSM28864/177)",6.0606060606060606,0.04474301751588591,WCA,NA,NA,NA,FALSE
WCA,With mucin,C. secundus,E7P4,DSM28864/177,"C. secundus
(DSM28864/177)",6.363636363636364,0.04865029148862385,WCA,NA,NA,NA,FALSE
WCA,With mucin,C. secundus,E7P4,DSM28864/177,"C. secundus
(DSM28864/177)",6.666666666666667,0.0528982430310573,WCA,NA,NA,NA,FALSE
WCA,With mucin,C. secundus,E7P4,DSM28864/177,"C. secundus
(DSM28864/177)",6.96969696969697,0.05751657602556143,WCA,NA,NA,NA,FALSE
WCA,With mucin,C. secundus,E7P4,DSM28864/177,"C. secundus
(DSM28864/177)",7.272727272727273,0.06081333761768985,WCA,NA,NA,NA,FALSE
WCA,With mucin,C. secundus,E7P4,DSM28864/177,"C. secundus
(DSM28864/177)",7.575757575757576,0.06409940867059798,WCA,NA,NA,NA,FALSE
WCA,With mucin,C. secundus,E7P4,DSM28864/177,"C. secundus
(DSM28864/177)",7.878787878787879,0.06756283962832219,WCA,NA,NA,NA,FALSE
WCA,With mucin,C. secundus,E7P4,DSM28864/177,"C. secundus
(DSM28864/177)",8.181818181818182,0.07088101531731206,WCA,NA,NA,NA,FALSE
WCA,With mucin,C. secundus,E7P4,DSM28864/177,"C. secundus
(DSM28864/177)",8.484848484848484,0.07413056502469043,WCA,NA,NA,NA,FALSE
WCA,With mucin,C. secundus,E7P4,DSM28864/177,"C. secundus
(DSM28864/177)",8.787878787878789,0.07752894379749513,WCA,NA,NA,NA,FALSE
WCA,With mucin,C. secundus,E7P4,DSM28864/177,"C. secundus
(DSM28864/177)",9.090909090909092,0.08118157089914746,WCA,NA,NA,NA,FALSE
WCA,With mucin,C. secundus,E7P4,DSM28864/177,"C. secundus
(DSM28864/177)",9.393939393939394,0.08524752050904832,WCA,NA,NA,NA,FALSE
WCA,With mucin,C. secundus,E7P4,DSM28864/177,"C. secundus
(DSM28864/177)",9.696969696969697,0.08951693629255424,WCA,NA,NA,NA,FALSE
WCA,With mucin,C. secundus,E7P4,DSM28864/177,"C. secundus
(DSM28864/177)",10,0.094,WCA,NA,NA,NA,FALSE
WCA,With mucin,C. secundus,E7P4,DSM28864/177,"C. secundus
(DSM28864/177)",10.303030303030303,0.09776325319757648,WCA,NA,NA,NA,FALSE
WCA,With mucin,C. secundus,E7P4,DSM28864/177,"C. secundus
(DSM28864/177)",10.606060606060606,0.1016770546531424,WCA,NA,NA,NA,FALSE
WCA,With mucin,C. secundus,E7P4,DSM28864/177,"C. secundus
(DSM28864/177)",10.90909090909091,0.1057474270223082,WCA,NA,NA,NA,FALSE
WCA,With mucin,C. secundus,E7P4,DSM28864/177,"C. secundus
(DSM28864/177)",11.212121212121213,0.11001958300482456,WCA,NA,NA,NA,FALSE
WCA,With mucin,C. secundus,E7P4,DSM28864/177,"C. secundus
(DSM28864/177)",11.515151515151516,0.11448158908551508,WCA,NA,NA,NA,FALSE
WCA,With mucin,C. secundus,E7P4,DSM28864/177,"C. secundus
(DSM28864/177)",11.818181818181818,0.11912444332386685,WCA,NA,NA,NA,FALSE
WCA,With mucin,C. secundus,E7P4,DSM28864/177,"C. secundus
(DSM28864/177)",12.121212121212121,0.12361713019594991,WCA,NA,NA,NA,FALSE
WCA,With mucin,C. secundus,E7P4,DSM28864/177,"C. secundus
(DSM28864/177)",12.424242424242424,0.12775430331656945,WCA,NA,NA,NA,FALSE
WCA,With mucin,C. secundus,E7P4,DSM28864/177,"C. secundus
(DSM28864/177)",12.727272727272728,0.13202985947997495,WCA,NA,NA,NA,FALSE
WCA,With mucin,C. secundus,E7P4,DSM28864/177,"C. secundus
(DSM28864/177)",13.030303030303031,0.1363767605197834,WCA,NA,NA,NA,FALSE
WCA,With mucin,C. secundus,E7P4,DSM28864/177,"C. secundus
(DSM28864/177)",13.333333333333334,0.14020222107582167,WCA,NA,NA,NA,FALSE
WCA,With mucin,C. secundus,E7P4,DSM28864/177,"C. secundus
(DSM28864/177)",13.636363636363637,0.14413493334241761,WCA,NA,NA,NA,FALSE
WCA,With mucin,C. secundus,E7P4,DSM28864/177,"C. secundus
(DSM28864/177)",13.93939393939394,0.14817790425932378,WCA,NA,NA,NA,FALSE
WCA,With mucin,C. secundus,E7P4,DSM28864/177,"C. secundus
(DSM28864/177)",14.242424242424242,0.15090116527225092,WCA,NA,NA,NA,FALSE
WCA,With mucin,C. secundus,E7P4,DSM28864/177,"C. secundus
(DSM28864/177)",14.545454545454547,0.15331175468891464,WCA,NA,NA,NA,FALSE
WCA,With mucin,C. secundus,E7P4,DSM28864/177,"C. secundus
(DSM28864/177)",14.84848484848485,0.1557608345108504,WCA,NA,NA,NA,FALSE
WCA,With mucin,C. secundus,E7P4,DSM28864/177,"C. secundus
(DSM28864/177)",15.151515151515152,0.15904514475028844,WCA,NA,NA,NA,FALSE
WCA,With mucin,C. secundus,E7P4,DSM28864/177,"C. secundus
(DSM28864/177)",15.454545454545455,0.163215667976648,WCA,NA,NA,NA,FALSE
WCA,With mucin,C. secundus,E7P4,DSM28864/177,"C. secundus
(DSM28864/177)",15.757575757575758,0.16749550363840715,WCA,NA,NA,NA,FALSE
WCA,With mucin,C. secundus,E7P4,DSM28864/177,"C. secundus
(DSM28864/177)",16.060606060606062,0.17075487236749562,WCA,NA,NA,NA,FALSE
WCA,With mucin,C. secundus,E7P4,DSM28864/177,"C. secundus
(DSM28864/177)",16.363636363636363,0.16953449283122976,WCA,NA,NA,NA,FALSE
WCA,With mucin,C. secundus,E7P4,DSM28864/177,"C. secundus
(DSM28864/177)",16.666666666666668,0.16832283173386506,WCA,NA,NA,NA,FALSE
WCA,With mucin,C. secundus,E7P4,DSM28864/177,"C. secundus
(DSM28864/177)",16.96969696969697,0.16711982679053472,WCA,NA,NA,NA,FALSE
WCA,With mucin,C. secundus,E7P4,DSM28864/177,"C. secundus
(DSM28864/177)",17.272727272727273,0.17096385597510527,WCA,NA,NA,NA,FALSE
WCA,With mucin,C. secundus,E7P4,DSM28864/177,"C. secundus
(DSM28864/177)",17.575757575757578,0.17547853689420104,WCA,NA,NA,NA,FALSE
WCA,With mucin,C. secundus,E7P4,DSM28864/177,"C. secundus
(DSM28864/177)",17.87878787878788,0.1801123892117608,WCA,NA,NA,NA,FALSE
WCA,With mucin,C. secundus,E7P4,DSM28864/177,"C. secundus
(DSM28864/177)",18.181818181818183,0.18564967509751532,WCA,NA,NA,NA,FALSE
WCA,With mucin,C. secundus,E7P4,DSM28864/177,"C. secundus
(DSM28864/177)",18.484848484848484,0.19189576632718744,WCA,NA,NA,NA,FALSE
WCA,With mucin,C. secundus,E7P4,DSM28864/177,"C. secundus
(DSM28864/177)",18.78787878787879,0.19835192499117388,WCA,NA,NA,NA,FALSE
WCA,With mucin,C. secundus,E7P4,DSM28864/177,"C. secundus
(DSM28864/177)",19.09090909090909,0.20290888678109567,WCA,NA,NA,NA,FALSE
WCA,With mucin,C. secundus,E7P4,DSM28864/177,"C. secundus
(DSM28864/177)",19.393939393939394,0.20260547119700414,WCA,NA,NA,NA,FALSE
WCA,With mucin,C. secundus,E7P4,DSM28864/177,"C. secundus
(DSM28864/177)",19.6969696969697,0.20230250916262962,WCA,NA,NA,NA,FALSE
WCA,With mucin,C. secundus,E7P4,DSM28864/177,"C. secundus
(DSM28864/177)",20,0.20199999999999996,WCA,NA,NA,NA,FALSE
WCA,With mucin,C. secundus,E7P4,DSM28864/177,"C. secundus
(DSM28864/177)",20.303030303030305,0.19891592353845206,WCA,NA,NA,NA,FALSE
WCA,With mucin,C. secundus,E7P4,DSM28864/177,"C. secundus
(DSM28864/177)",20.606060606060606,0.19587891753575842,WCA,NA,NA,NA,FALSE
WCA,With mucin,C. secundus,E7P4,DSM28864/177,"C. secundus
(DSM28864/177)",20.90909090909091,0.19288826358298056,WCA,NA,NA,NA,FALSE
WCA,With mucin,C. secundus,E7P4,DSM28864/177,"C. secundus
(DSM28864/177)",21.21212121212121,0.18916578499890147,WCA,NA,NA,NA,FALSE
WCA,With mucin,C. secundus,E7P4,DSM28864/177,"C. secundus
(DSM28864/177)",21.515151515151516,0.18518930174425785,WCA,NA,NA,NA,FALSE
WCA,With mucin,C. secundus,E7P4,DSM28864/177,"C. secundus
(DSM28864/177)",21.81818181818182,0.1812963778389971,WCA,NA,NA,NA,FALSE
WCA,With mucin,C. secundus,E7P4,DSM28864/177,"C. secundus
(DSM28864/177)",22.12121212121212,0.17851032505621928,WCA,NA,NA,NA,FALSE
WCA,With mucin,C. secundus,E7P4,DSM28864/177,"C. secundus
(DSM28864/177)",22.424242424242426,0.1772919879812643,WCA,NA,NA,NA,FALSE
WCA,With mucin,C. secundus,E7P4,DSM28864/177,"C. secundus
(DSM28864/177)",22.727272727272727,0.17608196282548483,WCA,NA,NA,NA,FALSE
WCA,With mucin,C. secundus,E7P4,DSM28864/177,"C. secundus
(DSM28864/177)",23.03030303030303,0.17517886325721357,WCA,NA,NA,NA,FALSE
WCA,With mucin,C. secundus,E7P4,DSM28864/177,"C. secundus
(DSM28864/177)",23.333333333333336,0.17697757732625422,WCA,NA,NA,NA,FALSE
WCA,With mucin,C. secundus,E7P4,DSM28864/177,"C. secundus
(DSM28864/177)",23.636363636363637,0.1787947529832449,WCA,NA,NA,NA,FALSE
WCA,With mucin,C. secundus,E7P4,DSM28864/177,"C. secundus
(DSM28864/177)",23.93939393939394,0.18063057971368277,WCA,NA,NA,NA,FALSE
WCA,With mucin,C. secundus,E7P4,DSM28864/177,"C. secundus
(DSM28864/177)",24.242424242424242,0.17952683487028573,WCA,NA,NA,NA,FALSE
WCA,With mucin,C. secundus,E7P4,DSM28864/177,"C. secundus
(DSM28864/177)",24.545454545454547,0.17770222163064187,WCA,NA,NA,NA,FALSE
WCA,With mucin,C. secundus,E7P4,DSM28864/177,"C. secundus
(DSM28864/177)",24.848484848484848,0.1758961455410357,WCA,NA,NA,NA,FALSE
WCA,With mucin,C. secundus,E7P4,DSM28864/177,"C. secundus
(DSM28864/177)",25.151515151515152,0.17469549062387296,WCA,NA,NA,NA,FALSE
WCA,With mucin,C. secundus,E7P4,DSM28864/177,"C. secundus
(DSM28864/177)",25.454545454545457,0.1740880599026741,WCA,NA,NA,NA,FALSE
WCA,With mucin,C. secundus,E7P4,DSM28864/177,"C. secundus
(DSM28864/177)",25.757575757575758,0.17348274042254308,WCA,NA,NA,NA,FALSE
WCA,With mucin,C. secundus,E7P4,DSM28864/177,"C. secundus
(DSM28864/177)",26.060606060606062,0.1723768497244889,WCA,NA,NA,NA,FALSE
WCA,With mucin,C. secundus,E7P4,DSM28864/177,"C. secundus
(DSM28864/177)",26.363636363636363,0.1692945926337001,WCA,NA,NA,NA,FALSE
WCA,With mucin,C. secundus,E7P4,DSM28864/177,"C. secundus
(DSM28864/177)",26.666666666666668,0.1662674267712456,WCA,NA,NA,NA,FALSE
WCA,With mucin,C. secundus,E7P4,DSM28864/177,"C. secundus
(DSM28864/177)",26.96969696969697,0.16329436745500792,WCA,NA,NA,NA,FALSE
WCA,With mucin,C. secundus,E7P4,DSM28864/177,"C. secundus
(DSM28864/177)",27.272727272727273,0.15905635703795185,WCA,NA,NA,NA,FALSE
WCA,With mucin,C. secundus,E7P4,DSM28864/177,"C. secundus
(DSM28864/177)",27.575757575757578,0.15478628689757512,WCA,NA,NA,NA,FALSE
WCA,With mucin,C. secundus,E7P4,DSM28864/177,"C. secundus
(DSM28864/177)",27.87878787878788,0.15063080179102403,WCA,NA,NA,NA,FALSE
WCA,With mucin,C. secundus,E7P4,DSM28864/177,"C. secundus
(DSM28864/177)",28.181818181818183,0.13729391470091842,WCA,NA,NA,NA,FALSE
WCA,With mucin,C. secundus,E7P4,DSM28864/177,"C. secundus
(DSM28864/177)",28.484848484848484,0.11979066200946926,WCA,NA,NA,NA,FALSE
WCA,With mucin,C. secundus,E7P4,DSM28864/177,"C. secundus
(DSM28864/177)",28.78787878787879,0.10451771744113782,WCA,NA,NA,NA,FALSE
WCA,With mucin,C. secundus,E7P4,DSM28864/177,"C. secundus
(DSM28864/177)",29.090909090909093,0.09635390174173208,WCA,NA,NA,NA,FALSE
WCA,With mucin,C. secundus,E7P4,DSM28864/177,"C. secundus
(DSM28864/177)",29.393939393939394,0.10100770935585443,WCA,NA,NA,NA,FALSE
WCA,With mucin,C. secundus,E7P4,DSM28864/177,"C. secundus
(DSM28864/177)",29.6969696969697,0.1058861285540141,WCA,NA,NA,NA,FALSE
WCA,With mucin,C. secundus,E7P4,DSM28864/177,"C. secundus
(DSM28864/177)",30,0.111,WCA,NA,NA,NA,FALSE
WCA,With mucin,C. secundus,E8P4,DSM28864/177,"C. secundus
(DSM28864/177)",0,7.000000000000005e-5,WCA,NA,NA,NA,TRUE
WCA,With mucin,C. secundus,E8P4,DSM28864/177,"C. secundus
(DSM28864/177)",0.30303030303030304,1.354085480569219e-4,WCA,NA,NA,NA,TRUE
WCA,With mucin,C. secundus,E8P4,DSM28864/177,"C. secundus
(DSM28864/177)",0.6060606060606061,2.3137622582037695e-4,WCA,NA,NA,NA,TRUE
WCA,With mucin,C. secundus,E8P4,DSM28864/177,"C. secundus
(DSM28864/177)",0.9090909090909092,3.7218037831884723e-4,WCA,NA,NA,NA,TRUE
WCA,With mucin,C. secundus,E8P4,DSM28864/177,"C. secundus
(DSM28864/177)",1.2121212121212122,5.787687820695344e-4,WCA,NA,NA,NA,TRUE
WCA,With mucin,C. secundus,E8P4,DSM28864/177,"C. secundus
(DSM28864/177)",1.5151515151515151,8.818760967825765e-4,WCA,NA,NA,NA,TRUE
WCA,With mucin,C. secundus,E8P4,DSM28864/177,"C. secundus
(DSM28864/177)",1.8181818181818183,0.0013265963355014215,WCA,NA,NA,NA,TRUE
WCA,With mucin,C. secundus,E8P4,DSM28864/177,"C. secundus
(DSM28864/177)",2.121212121212121,0.0019790916106926042,WCA,NA,NA,NA,TRUE
WCA,With mucin,C. secundus,E8P4,DSM28864/177,"C. secundus
(DSM28864/177)",2.4242424242424243,0.0029364352327713368,WCA,NA,NA,NA,TRUE
WCA,With mucin,C. secundus,E8P4,DSM28864/177,"C. secundus
(DSM28864/177)",2.7272727272727275,0.004341053542790958,WCA,NA,NA,NA,TRUE
WCA,With mucin,C. secundus,E8P4,DSM28864/177,"C. secundus
(DSM28864/177)",3.0303030303030303,0.006401915025900227,WCA,NA,NA,NA,TRUE
WCA,With mucin,C. secundus,E8P4,DSM28864/177,"C. secundus
(DSM28864/177)",3.3333333333333335,0.009425619061556721,WCA,NA,NA,NA,TRUE
WCA,With mucin,C. secundus,E8P4,DSM28864/177,"C. secundus
(DSM28864/177)",3.6363636363636367,0.01386200945954284,WCA,NA,NA,NA,FALSE
WCA,With mucin,C. secundus,E8P4,DSM28864/177,"C. secundus
(DSM28864/177)",3.9393939393939394,0.020371098818571378,WCA,NA,NA,NA,FALSE
WCA,With mucin,C. secundus,E8P4,DSM28864/177,"C. secundus
(DSM28864/177)",4.242424242424242,0.024273316981152242,WCA,NA,NA,NA,FALSE
WCA,With mucin,C. secundus,E8P4,DSM28864/177,"C. secundus
(DSM28864/177)",4.545454545454546,0.02744702829964815,WCA,NA,NA,NA,FALSE
WCA,With mucin,C. secundus,E8P4,DSM28864/177,"C. secundus
(DSM28864/177)",4.848484848484849,0.0310345058908729,WCA,NA,NA,NA,FALSE
WCA,With mucin,C. secundus,E8P4,DSM28864/177,"C. secundus
(DSM28864/177)",5.151515151515151,0.03447056808340428,WCA,NA,NA,NA,FALSE
WCA,With mucin,C. secundus,E8P4,DSM28864/177,"C. secundus
(DSM28864/177)",5.454545454545455,0.03761079337596793,WCA,NA,NA,NA,FALSE
WCA,With mucin,C. secundus,E8P4,DSM28864/177,"C. secundus
(DSM28864/177)",5.757575757575758,0.04103650948223921,WCA,NA,NA,NA,FALSE
WCA,With mucin,C. secundus,E8P4,DSM28864/177,"C. secundus
(DSM28864/177)",6.0606060606060606,0.04469586483929562,WCA,NA,NA,NA,FALSE
WCA,With mucin,C. secundus,E8P4,DSM28864/177,"C. secundus
(DSM28864/177)",6.363636363636364,0.048343515779383006,WCA,NA,NA,NA,FALSE
WCA,With mucin,C. secundus,E8P4,DSM28864/177,"C. secundus
(DSM28864/177)",6.666666666666667,0.0522883877701188,WCA,NA,NA,NA,FALSE
WCA,With mucin,C. secundus,E8P4,DSM28864/177,"C. secundus
(DSM28864/177)",6.96969696969697,0.05655469923437284,WCA,NA,NA,NA,FALSE
WCA,With mucin,C. secundus,E8P4,DSM28864/177,"C. secundus
(DSM28864/177)",7.272727272727273,0.06004902667578621,WCA,NA,NA,NA,FALSE
WCA,With mucin,C. secundus,E8P4,DSM28864/177,"C. secundus
(DSM28864/177)",7.575757575757576,0.06362826042987423,WCA,NA,NA,NA,FALSE
WCA,With mucin,C. secundus,E8P4,DSM28864/177,"C. secundus
(DSM28864/177)",7.878787878787879,0.06742058669351812,WCA,NA,NA,NA,FALSE
WCA,With mucin,C. secundus,E8P4,DSM28864/177,"C. secundus
(DSM28864/177)",8.181818181818182,0.0708810153173121,WCA,NA,NA,NA,FALSE
WCA,With mucin,C. secundus,E8P4,DSM28864/177,"C. secundus
(DSM28864/177)",8.484848484848484,0.07413056502469047,WCA,NA,NA,NA,FALSE
WCA,With mucin,C. secundus,E8P4,DSM28864/177,"C. secundus
(DSM28864/177)",8.787878787878789,0.07752894379749513,WCA,NA,NA,NA,FALSE
WCA,With mucin,C. secundus,E8P4,DSM28864/177,"C. secundus
(DSM28864/177)",9.090909090909092,0.08110266751538162,WCA,NA,NA,NA,FALSE
WCA,With mucin,C. secundus,E8P4,DSM28864/177,"C. secundus
(DSM28864/177)",9.393939393939394,0.08488907656955244,WCA,NA,NA,NA,FALSE
WCA,With mucin,C. secundus,E8P4,DSM28864/177,"C. secundus
(DSM28864/177)",9.696969696969697,0.08885210780412399,WCA,NA,NA,NA,FALSE
WCA,With mucin,C. secundus,E8P4,DSM28864/177,"C. secundus
(DSM28864/177)",10,0.093,WCA,NA,NA,NA,FALSE
WCA,With mucin,C. secundus,E8P4,DSM28864/177,"C. secundus
(DSM28864/177)",10.303030303030303,0.09592327159752657,WCA,NA,NA,NA,FALSE
WCA,With mucin,C. secundus,E8P4,DSM28864/177,"C. secundus
(DSM28864/177)",10.606060606060606,0.09893836136237776,WCA,NA,NA,NA,FALSE
WCA,With mucin,C. secundus,E8P4,DSM28864/177,"C. secundus
(DSM28864/177)",10.90909090909091,0.1020481532468549,WCA,NA,NA,NA,FALSE
WCA,With mucin,C. secundus,E8P4,DSM28864/177,"C. secundus
(DSM28864/177)",11.212121212121213,0.1054362042885775,WCA,NA,NA,NA,FALSE
WCA,With mucin,C. secundus,E8P4,DSM28864/177,"C. secundus
(DSM28864/177)",11.515151515151516,0.10901672135877932,WCA,NA,NA,NA,FALSE
WCA,With mucin,C. secundus,E8P4,DSM28864/177,"C. secundus
(DSM28864/177)",11.818181818181818,0.11271874884229242,WCA,NA,NA,NA,FALSE
WCA,With mucin,C. secundus,E8P4,DSM28864/177,"C. secundus
(DSM28864/177)",12.121212121212121,0.11605515733407808,WCA,NA,NA,NA,FALSE
WCA,With mucin,C. secundus,E8P4,DSM28864/177,"C. secundus
(DSM28864/177)",12.424242424242424,0.11873557517576379,WCA,NA,NA,NA,FALSE
WCA,With mucin,C. secundus,E8P4,DSM28864/177,"C. secundus
(DSM28864/177)",12.727272727272728,0.12147786281354687,WCA,NA,NA,NA,FALSE
